2060, 0.107340
2070, 0.104910
2080, 0.112860
2090, 0.105310
2100, 0.102300
2110, 0.115330
2120, 0.108720
2130, 0.105090
2140, 0.103300
2150, 0.108590
2160, 0.104170
2170, 0.103610
2180, 0.105400
2190, 0.106430
2200, 0.106460
2210, 0.101960
2220, 0.106530
2230, 0.095040
2240, 0.100590
2250, 0.099360
2260, 0.111430
2270, 0.105470
2280, 0.105940
2290, 0.104710
2300, 0.111080
2310, 0.107050
2320, 0.105460
2330, 0.114790
2340, 0.113270
2350, 0.106280
2360, 0.109100
2370, 0.108470
2380, 0.110960
2390, 0.104610
2400, 0.103950
2410, 0.112440
2420, 0.109090
2430, 0.109220
2440, 0.111830
2450, 0.107220
2460, 0.102890
2470, 0.109650
2480, 0.104150
2490, 0.111730
2500, 0.109280
2510, 0.109200
2520, 0.108470
2530, 0.118270
2540, 0.114940
2550, 0.120030
2560, 0.110690
2570, 0.109890
2580, 0.109260
2590, 0.105900
2600, 0.103470
2610, 0.102940
2620, 0.106060
2630, 0.105300
2640, 0.104550
2650, 0.105200
2660, 0.108620
2670, 0.102810
2680, 0.113480
2690, 0.110110
2700, 0.108040
2710, -9.893820
2720, 0.110590
2730, 0.113210
2740, 0.104890
2750, 0.114780
2760, 0.101550
2770, 0.111020
2780, 0.107850
2790, 0.102920
2800, 0.110700
2810, 0.104620
2820, 0.108360
2830, 0.104350
2840, 0.109690
2850, 0.109980
2860, 0.109640
2870, 0.109670
2880, 0.112320
2890, 0.110820
2900, 0.109940
2910, 0.104950
2920, 0.104960
2930, 0.108610
2940, 0.107710
2950, 0.107920
2960, 0.104160
2970, 0.107150
2980, 0.102130
2990, 0.107150
3000, 0.105540
3010, 0.106200
3020, 0.103230
3030, 0.108310
3040, 0.111630
3050, 0.105060
3060, 0.112950
3070, 0.120960
3080, 0.113470
3090, 0.111650
3100, 0.105890
3110, 0.103550
3120, 0.113770
3130, 0.102840
3140, 0.109520
3150, 0.105120
3160, 0.110480
3170, 0.112380
3180, 0.112380
3190, 0.109270
3200, 0.114440
3210, 0.113080
3220, 0.108820
3230, 0.110940
3240, 0.104170
3250, 0.108150
3260, 0.116480
3270, 0.119670
3280, 0.110090
3290, 0.111050
3300, 0.113810
3310, 0.103100
3320, 0.113080
3330, 0.107490
3340, 0.110900
3350, 0.104590
3360, 0.107830
3370, 0.105450
3380, 0.116350
3390, 0.111700
3400, 0.116360
3410, 0.118500
3420, 0.112400
3430, 0.107530
3440, 0.122450
3450, -9.880640
3460, 0.112890
3470, 0.103570
3480, 0.113170
3490, 0.113800
3500, 0.122070
3510, 0.116540
3520, 0.115250
3530, 0.108460
3540, 0.111600
3550, 0.106620
3560, 0.106860
3570, 0.110440
3580, 0.106200
3590, 0.110060
3600, 0.115360
3610, 0.120310
3620, 0.120960
3630, 0.110520
3640, 0.112230
3650, 0.112610
3660, 0.116890
3670, 0.113320
3680, 0.125470
3690, 0.110020
3700, 0.106020
3710, 0.112310
3720, 0.119730
3730, 0.109000
3740, 0.115600
3750, 0.111580
3760, 0.119390
3770, 0.120610
3780, 0.119570
3790, 0.111030
3800, 0.114600
3810, 0.119510
3820, 0.115260
3830, 0.121540
3840, 0.107510
3850, 0.112760
3860, 0.108130
3870, 0.111180
3880, 0.117440
3890, 0.112280
3900, 0.107400
3910, 0.105420
3920, 0.110230
3930, 0.107520
3940, 0.109860
3950, 0.106910
3960, 0.107520
3970, 0.108290
3980, 0.111930
3990, 0.108350
4000, 0.108750
4010, 0.117300
4020, 0.113380
4030, 0.117950
4040, 0.117320
4050, 0.112110
4060, 0.113480
4070, 0.114470
4080, 0.112060
4090, 0.114490
4100, 0.109680
4110, 0.111950
4120, 0.113150
4130, 0.112060
4140, 0.110350
4150, 0.106030
4160, 0.113360
4170, 0.111560
4180, -9.892820
4190, 0.104710
4200, 0.108450
4210, 0.112100
4220, 0.109200
4230, 0.116920
4240, 0.108400
4250, 0.111740
4260, 0.110310
4270, 0.112280
4280, 0.114360
4290, 0.108930
4300, 0.110380
4310, 0.122920
4320, 0.120850
4330, 0.116020
4340, 0.109960
4350, 0.114730
4360, 0.116300
4370, 0.109690
4380, 0.120320
4390, 0.127970
4400, 0.126090
4410, 0.135070
4420, 0.113330
4430, 0.114590
4440, 0.114300
4450, 0.114670
4460, 0.146730
4470, 0.137280
4480, 0.113000
4490, 0.124250
4500, 0.116800
4510, 0.113340
4520, 0.180040
4530, 0.106610
4540, 0.111680
4550, 0.135540
4560, 0.108880
4570, 0.103990
4580, 0.120140
4590, 0.118820
4600, 0.118800
4610, 0.108640
4620, 0.128330
4630, 0.123510
4640, 0.128410
4650, 0.116660
4660, 0.115270
4670, 0.118200
4680, 0.182940
4690, 0.109830
4700, 0.118640
4710, 0.159390
4720, 0.117090
4730, 0.118250
4740, 0.143520
4750, 0.115960
4760, 0.152540
4770, 0.123270
4780, 0.124210
4790, 0.136230
4800, 0.116820
4810, 0.112570
4820, 0.125580
4830, 0.119680
4840, 0.135760
4850, 0.136000
4860, -9.887210
4870, 0.116700
4880, 0.125840
4890, 0.121710
4900, 0.137660
4910, 0.132860
4920, 0.116860
4930, 0.118800
4940, 0.135080
4950, 0.137230
4960, 0.125820
4970, 0.157090
4980, 0.120590
4990, 0.183080
5000, 0.149450
5010, 0.142850
5020, 0.135030
5030, 0.148220
5040, 0.129710
5050, 0.113980
5060, 0.117270
5070, 0.122960
5080, 0.116680
5090, 0.128470
5100, 0.128340
5110, 0.149320
5120, 0.124750
5130, 0.127870
5140, 0.112630
5150, 0.118340
5160, 0.136840
5170, 0.121660
5180, 0.131140
5190, 0.152920
5200, 0.128010
5210, 0.140530
5220, 0.116790
5230, 0.126440
5240, 0.117000
5250, 0.139770
5260, 0.119940
5270, 0.117680
5280, 0.130280
5290, 0.111580
5300, 0.134460
5310, 0.125730
5320, 0.128810
5330, 0.138050
5340, 0.136720
5350, 0.130790
5360, 0.129050
5370, 0.144540
5380, 0.137960
5390, 0.168820
5400, 0.128710
5410, 0.122790
5420, 0.150570
5430, 0.143970
5440, 0.124600
5450, 0.117460
5460, 0.158460
5470, 0.147000
5480, 0.115880
5490, 0.117230
5500, -9.854950
5510, 0.149850
5520, 0.143800
5530, 0.127060
5540, 0.131640
5550, 0.141230
5560, 0.121000
5570, 0.111020
5580, 0.146230
5590, 0.127090
5600, 0.119430
5610, 0.132080
5620, 0.119100
5630, 0.171670
5640, 0.140850
5650, 0.116550
5660, 0.183010
5670, 0.139840
5680, 0.141640
5690, 0.144110
5700, 0.126880
5710, 0.131690
5720, 0.164550
5730, 0.120280
5740, 0.127400
5750, 0.134390
5760, 0.128960
5770, 0.110590
5780, 0.124710
5790, 0.153960
5800, 0.125790
5810, 0.112740
5820, 0.123000
5830, 0.119170
5840, 0.124380
5850, 0.166110
5860, 0.110590
5870, 0.106760
5880, 0.130610
5890, 0.147990
5900, 0.118500
5910, 0.116540
5920, 0.151130
5930, 0.109840
5940, 0.170280
5950, 0.128250
5960, 0.129890
5970, 0.118410
5980, 0.117110
5990, 0.104570
6000, 0.111100
6010, 0.156280
6020, 0.128280
6030, 0.112550
6040, 0.141290
6050, 0.137520
6060, 0.150940
6070, 0.123570
6080, 0.167910
6090, 0.130490
6100, 0.180920
6110, 0.109070
6120, 0.112100
6130, -9.893830
6140, 0.114430
6150, 0.118140
6160, 0.123600
6170, 0.162070
6180, 0.127170
6190, 0.144860
6200, 0.161930
6210, 0.133260
6220, 0.154090
6230, 0.139660
6240, 0.128750
6250, 0.123910
6260, 0.128960
6270, 0.133190
6280, 0.178520
6290, 0.115510
6300, 0.125030
6310, 0.151270
6320, 0.139140
6330, 0.122250
6340, 0.133330
6350, 0.122230
6360, 0.140770
6370, 0.148870
6380, 0.140910
6390, 0.128070
6400, 0.123070
6410, 0.118290
6420, 0.134960
6430, 0.124710
6440, 0.126210
6450, 0.142520
6460, 0.177600
6470, 0.134180
6480, 0.133840
6490, 0.117820
6500, 0.137170
6510, 0.143190
6520, 0.125910
6530, 0.121950
6540, 0.140250
6550, 0.146480
6560, 0.147510
6570, 0.144800
6580, 0.121980
6590, 0.127880
6600, 0.151830
6610, 0.158380
6620, 0.132010
6630, 0.129100
6640, 0.113810
6650, 0.128270
6660, 0.165070
6670, 0.109020
6680, 0.140130
6690, 0.147730
6700, 0.132970
6710, 0.138170
6720, 0.142380
6730, 0.137540
6740, 0.180630
6750, -9.881340
6760, 0.131250
6770, 0.121470
6780, 0.126130
6790, 0.115510
6800, 0.122170
6810, 0.115450
6820, 0.112290
6830, 0.123720
6840, 0.135160
6850, 0.111260
6860, 0.112300
6870, 0.124610
6880, 0.122870
6890, 0.132270
6900, 0.139270
6910, 0.125910
6920, 0.120240
6930, 0.128130
6940, 0.133200
6950, 0.121630
6960, 0.118110
6970, 0.143000
6980, 0.129200
6990, 0.120170
7000, 0.114980
7010, 0.130970
7020, 0.142000
7030, 0.115500
7040, 0.126810
7050, 0.123180
7060, 0.121720
7070, 0.111780
7080, 0.123420
7090, 0.134380
7100, 0.123410
7110, 0.130810
7120, 0.123100
7130, 0.129000
7140, 0.110380
7150, 0.118020
7160, 0.119590
7170, 0.114640
7180, 0.131460
7190, 0.130930
7200, 0.115290
7210, 0.123430
7220, 0.134270
7230, 0.123320
7240, 0.124820
7250, 0.120730
7260, 0.130260
7270, 0.133430
7280, 0.113000
7290, 0.124470
7300, 0.115690
7310, 0.130520
7320, 0.154120
7330, 0.124880
7340, 0.139470
7350, 0.132920
7360, 0.135290
7370, 0.153110
7380, 0.126770
7390, 0.128820
7400, 0.144940
7410, -9.868460
7420, 0.117210
7430, 0.132410
7440, 0.137940
7450, 0.131850
7460, 0.127830
7470, 0.129140
7480, 0.127550
7490, 0.153680
7500, 0.127690
7510, 0.123770
7520, 0.123020
7530, 0.146740
7540, 0.123670
7550, 0.132090
7560, 0.140910
7570, 0.132260
7580, 0.121200
7590, 0.123910
7600, 0.139490
7610, 0.183500
7620, 0.137090
7630, 0.148990
7640, 0.128100
7650, 0.130240
7660, 0.141730
7670, 0.138910
7680, 0.159530
7690, 0.137670
7700, 0.136040
7710, 0.139670
7720, 0.138720
7730, 0.135560
7740, 0.146980
7750, 0.145080
7760, 0.132220
7770, 0.127450
7780, 0.130910
7790, 0.145540
7800, 0.147860
7810, 0.145840
7820, 0.135870
7830, 0.144040
7840, 0.130490
7850, 0.134230
7860, 0.131130
7870, 0.134140
7880, 0.139500
7890, 0.148960
7900, 0.139670
7910, 0.131790
7920, 0.164800
7930, 0.140810
7940, 0.147920
7950, 0.164310
7960, 0.141180
7970, 0.132630
7980, 0.132940
7990, 0.155930
8000, 0.145200
8010, 0.150610
8020, -9.865970
8030, 0.150890
8040, 0.143110
8050, 0.141870
8060, 0.150410
8070, 0.139760
8080, 0.136570
8090, 0.146790
8100, 0.143760
8110, 0.131900
8120, 0.135900
8130, 0.145550
8140, 0.145940
8150, 0.159420
8160, 0.137670
8170, 0.134530
8180, 0.152070
8190, 0.156200
8200, 0.145260
8210, 0.140420
8220, 0.146070
8230, 0.147460
8240, 0.170080
8250, 0.133830
8260, 0.153090
8270, 0.139900
8280, 0.145930
8290, 0.136080
8300, 0.152750
8310, 0.134490
8320, 0.146560
8330, 0.145130
8340, 0.139000
8350, 0.149910
8360, 0.135090
8370, 0.138630
8380, 0.154460
8390, 0.163710
8400, 0.134940
8410, 0.142540
8420, 0.147250
8430, 0.135080
8440, 0.138240
8450, 0.133770
8460, 0.159210
8470, 0.131730
8480, 0.133090
8490, 0.149730
8500, 0.134030
8510, 0.130560
8520, 0.149710
8530, 0.151960
8540, 0.141790
8550, 0.144920
8560, 0.137920
8570, 0.164140
8580, 0.150050
8590, 0.138670
8600, 0.141480
8610, -9.838790
8620, 0.134110
8630, 0.142480
8640, 0.134730
8650, 0.145560
8660, 0.151630
8670, 0.156020
8680, 0.140290
8690, 0.136940
8700, 0.134770
8710, 0.139710
8720, 0.127160
8730, 0.142980
8740, 0.135720
8750, 0.132990
8760, 0.134120
8770, 0.146790
8780, 0.136170
8790, 0.146760
8800, 0.134420
8810, 0.140490
8820, 0.140610
8830, 0.156070
8840, 0.129730
8850, 0.138370
8860, 0.135000
8870, 0.136840
8880, 0.145160
8890, 0.123940
8900, 0.135270
8910, 0.133050
8920, 0.133680
8930, 0.153240
8940, 0.127780
8950, 0.130620
8960, 0.136810
8970, 0.140640
8980, 0.125820
8990, 0.135020
9000, 0.132260
9010, 0.132910
9020, 0.155720
9030, 0.134980
9040, 0.151320
9050, 0.136000
9060, 0.130920
9070, 0.137870
9080, 0.144530
9090, 0.142960
9100, 0.124900
9110, 0.143720
9120, 0.136170
9130, 0.136780
9140, 0.162330
9150, 0.148720
9160, 0.125360
9170, 0.136260
9180, 0.140780
9190, 0.146620
9200, 0.140590
9210, 0.144100
9220, -9.843970
9230, 0.155250
9240, 0.140850
9250, 0.142410
9260, 0.147230
9270, 0.131170
9280, 0.146300
9290, 0.155220
9300, 0.152350
9310, 0.135650
9320, 0.160610
9330, 0.131060
9340, 0.141480
9350, 0.134900
9360, 0.137200
9370, 0.131300
9380, 0.139920
9390, 0.128990
9400, 0.163840
9410, 0.151440
9420, 0.161210
9430, 0.151480
9440, 0.139780
9450, 0.139870
9460, 0.144150
9470, 0.133860
9480, 0.139660
9490, 0.148680
9500, 0.144400
9510, 0.136330
9520, 0.151390
9530, 0.157220
9540, 0.148380
9550, 0.140490
9560, 0.148600
9570, 0.153760
9580, 0.166110
9590, 0.160930
9600, 0.129700
9610, 0.149770
9620, 0.144040
9630, 0.142680
9640, 0.134830
9650, 0.148970
9660, 0.137160
9670, 0.150770
9680, 0.141340
9690, 0.152710
9700, 0.168940
9710, 0.148150
9720, 0.156410
9730, 0.152040
9740, 0.178290
9750, 0.138450
9760, 0.155030
9770, 0.138740
9780, 0.141840
9790, 0.156040
9800, -9.863910
9810, 0.151530
9820, 0.173810
9830, 0.147410
9840, 0.144260
9850, 0.143510
9860, 0.168140
9870, 0.137940
9880, 0.150130
9890, 0.144280
9900, 0.143510
9910, 0.148120
9920, 0.184490
9930, 0.143830
9940, 0.141810
9950, 0.164020
9960, 0.144430
9970, 0.139810
9980, 0.138240
9990, 0.145080
10000, 0.150150
10010, 0.143830
10020, 0.144850
10030, 0.140710
10040, 0.144710
10050, 0.168140
10060, 0.163160
10070, 0.140700
10080, 0.146160
10090, 0.140100
10100, 0.131830
10110, 0.149310
10120, 0.153380
10130, 0.170580
10140, 0.147490
10150, 0.151690
10160, 0.152410
10170, 0.162810
10180, 0.138170
10190, 0.144090
10200, 0.139220
10210, 0.150020
10220, 0.135040
10230, 0.146850
10240, 0.145810
10250, 0.142170
10260, 0.134680
10270, 0.145080
10280, 0.139140
10290, 0.146510
10300, 0.130480
10310, 0.146300
10320, 0.134430
10330, 0.143000
10340, 0.152820
10350, 0.133040
10360, 0.135480
10370, 0.129250
10380, -9.864420
10390, 0.124800
10400, 0.137900
10410, 0.150050
10420, 0.127800
10430, 0.139030
10440, 0.151730
10450, 0.148840
10460, 0.134450
10470, 0.137550
10480, 0.146340
10490, 0.145160
10500, 0.154130
10510, 0.136020
10520, 0.155350
10530, 0.142330
10540, 0.143460
10550, 0.135730
10560, 0.143770
10570, 0.130290
10580, 0.150900
10590, 0.150200
10600, 0.153250
10610, 0.139860
10620, 0.144170
10630, 0.147640
10640, 0.140110
10650, 0.136440
10660, 0.137860
10670, 0.151630
10680, 0.135310
10690, 0.132510
10700, 0.158820
10710, 0.147820
10720, 0.146170
10730, 0.166290
10740, 0.143930
10750, 0.166500
10760, 0.149320
10770, 0.147250
10780, 0.158270
10790, 0.150960
10800, 0.143060
10810, 0.157190
10820, 0.151430
10830, 0.154370
10840, 0.154470
10850, 0.153480
10860, 0.147820
10870, 0.152630
10880, 0.149930
10890, 0.148670
10900, 0.133870
10910, 0.149140
10920, 0.140000
10930, 0.149040
10940, 0.148890
10950, 0.162620
10960, 0.150350
10970, 0.154920
10980, 0.143970
10990, 0.153430
11000, 0.147720
11010, 0.162820
11020, 0.150010
11030, 0.141920
11040, 0.177260
11050, 0.143110
11060, 0.146040
11070, 0.149880
11080, 0.149900
11090, 0.149180
11100, 0.147650
11110, 0.136280
11120, 0.155390
11130, 0.172170
11140, 0.145040
11150, 0.144920
11160, 0.143650
11170, 0.155770
11180, 0.153190
11190, 0.145920
11200, 0.161760
11210, 0.144720
11220, 0.159380
11230, 0.160670
11240, 0.156570
11250, 0.147100
11260, 0.149040
11270, 0.156380
11280, 0.143780
11290, 0.148810
11300, 0.150470
11310, 0.162970
11320, 0.158760
11330, 0.145650
11340, 0.141740
11350, 0.159730
11360, 0.143030
11370, 0.148970
11380, 0.145990
11390, 0.150290
11400, 0.155630
11410, 0.147460
11420, 0.145500
11430, 0.155620
11440, 0.150430
11450, 0.152940
11460, 0.148650
11470, 0.144430
11480, 0.143080
11490, 0.147320
11500, 0.141400
11510, 0.150630
11520, 0.152230
11530, 0.147070
11540, 0.152870
11550, 0.143800
11560, 0.140430
11570, 0.143000
11580, 0.147580
11590, 0.140800
11600, 0.155120
11610, 0.146820
11620, 0.166480
11630, 0.146820
11640, 0.155080
11650, 0.145390
11660, 0.150110
11670, 0.159600
11680, 0.137580
11690, 0.134060
11700, 0.141860
11710, 0.146490
11720, 0.162390
11730, 0.139440
11740, 0.140490
11750, 0.160810
11760, 0.145170
11770, 0.137430
11780, 0.148610
11790, 0.135140
11800, 0.164070
11810, 0.165070
11820, 0.141150
11830, 0.146120
11840, 0.149630
11850, 0.150830
11860, 0.135730
11870, 0.142960
11880, 0.147480
11890, 0.155570
11900, 0.144440
11910, 0.141350
11920, 0.141920
11930, 0.141080
11940, 0.145140
11950, 0.149410
11960, 0.148490
11970, 0.145480
11980, 0.138270
11990, 0.140630
12000, 0.146460
12010, 0.137860
12020, 0.138910
12030, 0.144970
12040, 0.146600
12050, 0.149720
12060, 0.147320
12070, 0.139310
12080, 0.147880
12090, 0.155240
12100, 0.148120
12110, 0.139740
12120, -9.845640
12130, 0.149200
12140, 0.155690
12150, 0.147470
12160, 0.136210
12170, 0.144270
12180, 0.166110
12190, 0.149190
12200, 0.139540
12210, 0.145110
12220, 0.160180
12230, 0.150910
12240, 0.154960
12250, 0.146030
12260, 0.152640
12270, 0.140590
12280, 0.144280
12290, 0.153960
12300, 0.151450
12310, 0.147400
12320, 0.160890
12330, 0.140400
12340, 0.149200
12350, 0.151530
12360, 0.144830
12370, 0.145860
12380, 0.149690
12390, 0.146600
12400, 0.152780
12410, 0.150500
12420, 0.166390
12430, 0.157670
12440, 0.152910
12450, 0.148920
12460, 0.147720
12470, 0.147280
12480, 0.145740
12490, 0.153030
12500, 0.155800
12510, 0.142960
12520, 0.152020
12530, 0.196360
12540, 0.140230
12550, 0.151310
12560, 0.143120
12570, 0.141840
12580, 0.156030
12590, 0.147100
12600, 0.142170
12610, 0.147130
12620, 0.147880
12630, 0.157560
12640, 0.145320
12650, 0.140660
12660, 0.154580
12670, 0.153610
12680, 0.156460
12690, -9.836040
12700, 0.144050
12710, 0.158360
12720, 0.163470
12730, 0.167550
12740, 0.155730
12750, 0.168960
12760, 0.173110
12770, 0.157760
12780, 0.158280
12790, 0.182170
12800, 0.158690
12810, 0.160400
12820, 0.155080
12830, 0.143690
12840, 0.152930
12850, 0.159870
12860, 0.148670
12870, 0.149960
12880, 0.168150
12890, 0.185820
12900, 0.175400
12910, 0.147410
12920, 0.193340
12930, 0.161760
12940, 0.164900
12950, 0.151480
12960, 0.168820
12970, 0.161960
12980, 0.152350
12990, 0.156250
13000, 0.188330
13010, 0.152980
13020, 0.149330
13030, 0.171610
13040, 0.137120
13050, 0.179530
13060, 0.165640
13070, 0.199020
13080, 0.181120
13090, 0.172070
13100, 0.149670
13110, 0.165250
13120, 0.154100
13130, 0.151990
13140, 0.150540
13150, 0.140230
13160, 0.157230
13170, 0.147020
13180, 0.145890
13190, 0.172670
13200, 0.160150
13210, 0.184190
13220, -9.838210
13230, 0.157340
13240, 0.157630
13250, 0.169360
13260, 0.160440
13270, 0.145470
13280, 0.156820
13290, 0.160660
13300, 0.186410
13310, 0.147960
13320, 0.143590
13330, 0.201640
13340, 0.186060
13350, 0.143390
13360, 0.149950
13370, 0.153600
13380, 0.171090
13390, 0.160050
13400, 0.150750
13410, 0.161090
13420, 0.150730
13430, 0.160830
13440, 0.168160
13450, 0.163780
13460, 0.167620
13470, 0.144060
13480, 0.180690
13490, 0.175280
13500, 0.140150
13510, 0.160910
13520, 0.189010
13530, 0.153470
13540, 0.155660
13550, 0.144040
13560, 0.160020
13570, 0.160100
13580, 0.154040
13590, 0.181140
13600, 0.148810
13610, 0.160610
13620, 0.143820
13630, 0.150670
13640, 0.150730
13650, 0.149770
13660, 0.164140
13670, 0.140040
13680, 0.164000
13690, 0.151790
13700, 0.150000
13710, 0.193320
13720, 0.182350
13730, 0.159740
13740, 0.149020
13750, 0.204030
13760, 0.184930
13770, 0.153590
13780, 0.152050
13790, 0.161790
13800, 0.156740
13810, 0.176860
13820, 0.146890
13830, 0.181160
13840, 0.148220
13850, 0.142600
13860, 0.161320
13870, 0.154030
13880, 0.151750
13890, 0.151340
13900, 0.149210
13910, 0.149870
13920, 0.154790
13930, 0.147770
13940, 0.194220
13950, 0.155250
13960, 0.146440
13970, 0.174840
13980, 0.165090
13990, 0.160050
14000, 0.168170
14010, 0.185940
14020, 0.161150
14030, 0.178790
14040, 0.147080
14050, 0.180800
14060, 0.175250
14070, 0.183840
14080, 0.149380
14090, 0.159570
14100, 0.158680
14110, 0.172830
14120, 0.185680
14130, 0.159500
14140, 0.170290
14150, 0.162600
14160, 0.158420
14170, 0.162880
14180, 0.193790
14190, 0.151890
14200, 0.156470
14210, 0.190340
14220, 0.152390
14230, 0.161860
14240, 0.178810
14250, 0.177640
14260, 0.177410
14270, 0.148200
14280, -9.819590
14290, 0.160680
14300, 0.143220
14310, 0.166050
14320, 0.143440
14330, 0.190410
14340, 0.148890
14350, 0.175550
14360, 0.168450
14370, 0.149080
14380, 0.157300
14390, 0.157730
14400, 0.205040
14410, 0.162690
14420, 0.173920
14430, 0.148050
14440, 0.149190
14450, 0.155070
14460, 0.162100
14470, 0.168930
14480, 0.164050
14490, 0.158940
14500, 0.157050
14510, 0.152610
14520, 0.161480
14530, 0.196680
14540, 0.190940
14550, 0.185880
14560, 0.159060
14570, 0.183940
14580, 0.152710
14590, 0.150800
14600, 0.156330
14610, 0.173230
14620, 0.170460
14630, 0.153700
14640, 0.156320
14650, 0.177250
14660, 0.156870
14670, 0.157460
14680, 0.151430
14690, 0.153370
14700, 0.149050
14710, 0.149740
14720, 0.155310
14730, 0.155730
14740, 0.155990
14750, 0.168330
14760, 0.151240
14770, 0.155280
14780, 0.165590
14790, 0.147560
14800, 0.158440
14810, 0.160120
14820, 0.157620
14830, 0.150140
14840, 0.142710
14850, 0.155780
14860, 0.161370
14870, 0.147790
14880, 0.143790
14890, 0.197210
14900, 0.165800
14910, 0.156310
14920, 0.163900
14930, 0.183540
14940, 0.152600
14950, 0.163400
14960, 0.149090
14970, 0.162000
14980, 0.179850
14990, 0.162910
15000, 0.173380
15010, 0.149550
15020, 0.180120
15030, 0.154320
15040, 0.159400
15050, 0.166630
15060, 0.141460
15070, 0.155920
15080, 0.156030
15090, 0.165320
15100, 0.141360
15110, 0.152860
15120, 0.187430
15130, 0.157630
15140, 0.160850
15150, 0.152990
15160, 0.155080
15170, 0.159270
15180, 0.158990
15190, 0.158860
15200, 0.156120
15210, 0.182480
15220, 0.160680
15230, 0.148020
15240, 0.169330
15250, 0.174720
15260, 0.160290
15270, 0.156550
15280, 0.158470
15290, 0.152550
15300, 0.160350
15310, 0.148190
15320, 0.159710
15330, 0.159890
15340, 0.163930
15350, 0.149530
15360, 0.172500
15370, 0.171690
15380, 0.147960
15390, 0.171190
15400, 0.155740
15410, 0.154020
15420, 0.161160
15430, 0.157260
15440, 0.152500
15450, 0.146440
15460, 0.150850
15470, 0.190410
15480, 0.150930
15490, 0.154190
15500, 0.144050
15510, 0.150160
15520, 0.172580
15530, 0.154600
15540, 0.167430
15550, 0.174970
15560, 0.151900
15570, 0.197000
15580, 0.153050
15590, 0.181860
15600, 0.165010
15610, 0.157760
15620, 0.144900
15630, 0.210700
15640, 0.149480
15650, 0.174300
15660, 0.181500
15670, 0.148780
